Precio_Brent_USD,Valor_COLCAP,Indice_de_precios_al_Consumidor,Indicador de Seguimiento a la Economía,Indice_de_tasa_de_cambio_real,Tasa_de_desempleo_Total_Nacional,PIB
0.24383151216073315,0.48261611715030106,0.4201153749686479,0.6547619047619049,0.4946924004825093,0.1686328938237336,0.6518529383005769
0.30393020796616144,0.5913934058036115,0.42763982944569845,0.6686507936507937,0.4845597104945718,0.3830673143650244,0.6579251002248949
0.3521325343672893,0.6464288922828137,0.4349134687735139,0.6884920634920635,0.4658624849215922,0.3143650242886884,0.6649555099247093
0.36332393373281624,0.7178240948701823,0.4404314020566842,0.6607142857142858,0.46682750301568166,0.25121443442054137,0.6713112349662655
0.402802255904124,0.7051567693828048,0.4467017807875595,0.6904761904761905,0.4799758745476479,0.2151283830673144,0.6783416446660799
0.31406415227352835,0.627320097026323,0.45071482317531975,0.7103174603174602,0.5390832328106154,0.23525329632199865,0.6826537596558129
0.3382974973563623,0.6830024256580721,0.45410082768999227,0.6884920634920635,0.5132689987937273,0.14989590562109656,0.6871223232619534
0.34102925625660896,0.6948162788608391,0.45698520190619507,0.7202380952380951,0.4909529553679133,0.2581540596807772,0.6914344382516868
0.289918928445541,0.6924714760578564,0.4581138700777525,0.7202380952380951,0.561761158021713,0.25260235947258847,0.6962354551676933
0.289918928445541,0.7090378222980865,0.4609982442939553,0.7003968253968254,0.5439083232810615,0.22484385843164478,0.7010462501222257
0.29317941487486776,0.7586200700745666,0.46313017306245285,0.7222222222222221,0.5670687575392039,0.17765440666204024,0.7056908184218245
0.30084596404652797,0.7395472104932171,0.4645096563832456,0.7123015873015872,0.5547647768395658,0.1429562803608605,0.6920895668328935
0.3431441663729291,0.7849160003593568,0.4677702533233006,0.7182539682539681,0.5482509047044632,0.16585704371963916,0.6789283269776083
0.2667430384208671,0.7502470577665977,0.4732881866064709,0.7420634920634919,0.5275030156815441,0.409437890353921,0.6653270753886769
0.2054987663024321,0.6835684125415505,0.4820667168296964,0.7460317460317458,0.5529553679131483,0.36433032616238736,0.5471790358854014
0.0,0.30106908633545937,0.48946576373212936,0.5257936507936507,0.7223160434258145,0.39000693962526023,0.4366676444705191
0.0011455763130066854,0.317410834606055,0.4915976925006269,0.251984126984127,0.7338962605548853,0.897293546148508,0.31851960496724363
0.10125132181882271,0.2759051298176264,0.4873338349636316,0.3313492063492063,0.6773220747889024,0.9999999999999999,0.37685538281020814
0.13147691223123018,0.29024346419908353,0.482442939553549,0.4246031746031744,0.6367913148371533,0.8882720333102013,0.43713699031974174
0.1513041945717307,0.31049321714131695,0.482442939553549,0.4900793650793651,0.6246079613992765,0.926439972241499,0.49547276816270647
0.17016214310891783,0.38388284969903863,0.48231753197893146,0.4980158730158728,0.7018094089264173,0.6856349757113117,0.5424464652390728
0.14055340148043702,0.34425478393675324,0.48645598194130923,0.5674603174603174,0.6895054282267794,0.6058292852185981,0.5894299403539651
0.10213253436728933,0.31265834156859207,0.4857035364936042,0.6190476190476193,0.7291917973462003,0.535739070090215,0.6348880414588833
0.18972506168487838,0.42158835684125406,0.4838224228743415,0.6329365079365077,0.6755126658624853,0.4406662040249827,0.6561846093673609
0.22444483609446594,0.5832000718713503,0.48883872585904187,0.6706349206349207,0.5995174909529555,0.4406662040249827,0.6768064926175807
0.2528198801550934,0.5025514329350461,0.4942312515675946,0.6646825396825398,0.6213510253317251,0.6939625260235948,0.6981030605260583
0.3354776172012689,0.5127571646752312,0.5026335590669675,0.7063492063492063,0.6477683956574187,0.5572519083969466,0.6814999511098072
0.32067324638702854,0.47442278321803955,0.509405568096313,0.7460317460317458,0.6583835946924006,0.4975711311589176,0.666490661973208
0.3560979908353895,0.41498517653400413,0.5174316528718335,0.6845238095238095,0.6803377563329311,0.5503122831367108,0.649887552556957
0.3753965456468099,0.37029018057676766,0.5309756709305242,0.5674603174603174,0.7299155609167673,0.5301873698820264,0.6864769727192723
